9.05	0.945799	188.604	102.923	15500	8000	1.50884e+06	1.5953e+06
9.15	1.00741	205.354	105.21	15500	8000	1.64283e+06	1.63075e+06
9.25	0.999086	208.134	107.522	15500	8000	1.66507e+06	1.66659e+06
9.35	1.01614	216.289	109.859	15500	8000	1.73031e+06	1.70282e+06
9.45	1.03248	224.491	112.222	15500	8000	1.79593e+06	1.73944e+06
9.55	1.04666	232.417	114.609	15500	8000	1.85933e+06	1.77645e+06
9.65	1.05218	238.561	117.022	15500	8000	1.90848e+06	1.81384e+06
9.75	1.07294	248.335	119.46	15500	8000	1.98668e+06	1.85163e+06
9.85	1.07254	253.362	121.923	15500	8000	2.0269e+06	1.88981e+06
9.95	1.06638	257.049	124.411	15500	8000	2.05639e+06	1.92837e+06
