0.042625	5967.58
0.127875	5967.58
0.213125	5967.58
0.298375	5967.58
0.383625	5967.58
0.468875	5967.58
0.554125	5967.58
0.639375	5967.58
0.724625	5967.58
0.809875	5967.58
0.895125	5967.58
0.980375	5967.58
1.06563	5967.58
1.15088	5967.58
1.23613	5967.58
1.32138	5967.58
1.40663	5967.58
1.49188	5967.58
1.57713	5967.58
1.66238	5967.58
1.74763	5967.58
1.83288	5967.58
1.91813	5967.58
2.00338	5967.58
2.08862	5967.58
2.17388	5967.58
2.25913	5967.58
2.34438	5967.58
2.42963	5967.58
2.51487	5967.58
2.60013	5967.58
2.68538	5967.58
2.77063	5967.58
2.85588	5967.58
2.94113	5967.58
3.02638	5967.58
3.11163	5967.58
3.19688	5967.58
3.28213	5967.58
3.36738	5967.58
3.45263	3670.31
3.53788	1724.1
3.62313	1069.24
3.70838	249.316
3.79363	64.909
3.87888	-433.821
3.96413	-354.507
4.04938	-420.526
4.13463	-468.488
4.21988	-338.835
4.30513	-307.569
4.39038	-294.032
4.47562	-235.161
4.56088	-192.686
4.64613	148.927
4.73138	-188.229
4.81663	-129.83
4.90188	15.478
4.98713	-409.597
5.07238	306.18
5.15763	-3.75993
5.24288	-180.985
5.32812	181.017
5.41338	137.534
5.49863	-5.972
5.58388	61.7849
5.66913	382.051
5.75438	-48.7212
5.83963	282.53
5.92488	-29.2275
6.01013	69.8981
6.09538	-20.7247
6.18063	-219.903
6.26588	-114.164
6.35113	-130.026
6.43638	-48.0679
6.52163	-107.666
6.60688	23.2782
6.69213	-106.791
6.77738	-13.3752
6.86263	25.5354
6.94788	7.23795
7.03313	-147.094
7.11838	64.899
7.20363	-47.5247
7.28888	-72.9977
7.37413	-118.031
7.45938	7.60931
7.54463	-65.6623
7.62988	88.4681
7.71513	-49.002
7.80038	29.698
7.88563	11.2546
7.97088	41.9785
8.05612	-118.712
8.14138	-55.1438
8.22663	-68.3075
8.31188	-183.228
8.39713	138.997
8.48238	-311.028
