9.05	1.00915	201.237	102.923	15500	8000	1.6099e+06	1.5953e+06
9.15	1.11558	227.405	105.21	15500	8000	1.81924e+06	1.63075e+06
9.25	1.23288	256.838	107.522	15500	8000	2.05471e+06	1.66659e+06
9.35	1.30827	278.469	109.859	15500	8000	2.22775e+06	1.70282e+06
9.45	1.39486	303.285	112.222	15500	8000	2.42628e+06	1.73944e+06
9.55	1.41827	314.935	114.609	15500	8000	2.51948e+06	1.77645e+06
9.65	1.43234	324.755	117.022	15500	8000	2.59804e+06	1.81384e+06
9.75	1.39138	322.041	119.46	15500	8000	2.57632e+06	1.85163e+06
9.85	1.34945	318.775	121.923	15500	8000	2.5502e+06	1.88981e+06
9.95	1.27682	307.774	124.411	15500	8000	2.4622e+06	1.92837e+06
