0.042625	18875.6
0.127875	18402.1
0.213125	17928.7
0.298375	17455.3
0.383625	16981.8
0.468875	16508.4
0.554125	16035
0.639375	15561.5
0.724625	15088.1
0.809875	14614.7
0.895125	14141.3
0.980375	13667.8
1.06563	13194.4
1.15088	12721
1.23613	12247.5
1.32138	11774.1
1.40663	11300.7
1.49188	10827.2
1.57713	10353.8
1.66238	9880.36
1.74763	9406.93
1.83288	8933.5
1.91813	8460.07
2.00338	7986.64
2.08862	7513.2
2.17388	7039.77
2.25913	6566.34
2.34438	6092.91
2.42963	5619.48
2.51487	5146.04
2.60013	4672.61
2.68538	4199.18
2.77063	3725.75
2.85588	3252.32
2.94113	2778.89
3.02638	2305.45
3.11163	1832.02
3.19688	1358.59
3.28213	885.157
3.36738	411.725
3.45263	-61.7064
3.53788	-185.619
3.62313	-346.317
3.70838	-354.39
3.79363	-382.247
3.87888	-352.298
3.96413	-301.198
4.04938	-281.043
4.13463	-221.894
4.21988	-197.197
4.30513	-159.856
4.39038	-136.899
4.47562	-102.788
4.56088	-88.2201
4.64613	-76.7006
4.73138	-110.489
4.81663	-35.1918
4.90188	-92.5239
4.98713	-37.2526
5.07238	-44.9304
5.15763	-91.0261
5.24288	-44.7996
5.32812	-70.5855
5.41338	-72.2036
5.49863	-91.542
5.58388	-74.3496
5.66913	-104.656
5.75438	-126.046
5.83963	-84.3712
5.92488	-151.516
6.01013	-63.1277
6.09538	-158.923
6.18063	-65.6585
6.26588	-135.846
6.35113	-64.1479
6.43638	-131.235
6.52163	-75.9096
6.60688	-128.313
6.69213	-88.8961
6.77738	-119.245
6.86263	-87.8445
6.94788	-120.536
7.03313	-82.4869
7.11838	-89.3489
7.20363	-88.6839
7.28888	-84.2693
7.37413	-84.7416
7.45938	-72.7194
7.54463	-83.1974
7.62988	-62.8611
7.71513	-94.5303
7.80038	-50.7276
7.88563	-98.1098
7.97088	-50.2439
8.05612	-101.433
8.14138	-37.393
8.22663	-98.1917
8.31188	-35.5066
8.39713	-81.1623
8.48238	-61.0054
