0.042625	5791.73
0.127875	5791.73
0.213125	5791.73
0.298375	5791.73
0.383625	5791.73
0.468875	5791.73
0.554125	5791.73
0.639375	5791.73
0.724625	5791.73
0.809875	5791.73
0.895125	5791.73
0.980375	5791.73
1.06563	5791.73
1.15088	5791.73
1.23613	5791.73
1.32138	5791.73
1.40663	5791.73
1.49188	5791.73
1.57713	5791.73
1.66238	5791.73
1.74763	5791.73
1.83288	5791.73
1.91813	5791.73
2.00338	5791.73
2.08862	5791.73
2.17388	5791.73
2.25913	5791.73
2.34438	5791.73
2.42963	5791.73
2.51487	5791.73
2.60013	5791.73
2.68538	5791.73
2.77063	5791.73
2.85588	5791.73
2.94113	5791.73
3.02638	5791.73
3.11163	5791.73
3.19688	5791.73
3.28213	5791.73
3.36738	5791.73
3.45263	3623.52
3.53788	1770.02
3.62313	1051.48
3.70838	218.547
3.79363	36.2109
3.87888	-470.011
3.96413	-387.341
4.04938	-460.82
4.13463	-481.644
4.21988	-365.942
4.30513	-363.004
4.39038	-326.652
4.47562	-292.017
4.56088	-215.842
4.64613	130.519
4.73138	-215.854
4.81663	-82.7945
4.90188	42.997
4.98713	-322.344
5.07238	317.065
5.15763	-3.39046
5.24288	-136.336
5.32812	115.491
5.41338	120.086
5.49863	-16.5967
5.58388	50.2915
5.66913	305.71
5.75438	-199.165
5.83963	168.111
5.92488	-177.804
6.01013	37.2597
6.09538	7.22726
6.18063	-133.695
6.26588	19.8306
6.35113	-12.3635
6.43638	87.3454
6.52163	-27.1771
6.60688	100.277
6.69213	-66.2404
6.77738	-20.3495
6.86263	-24.4648
6.94788	-46.3522
7.03313	-195.924
7.11838	38.2944
7.20363	-40.0399
7.28888	2.41412
7.37413	-54.647
7.45938	31.0072
7.54463	-49.7392
7.62988	100.095
7.71513	-76.2928
7.80038	31.483
7.88563	20.7477
7.97088	36.2182
8.05612	-84.3624
8.14138	-23.0926
8.22663	-11.3262
8.31188	-139.689
8.39713	162.536
8.48238	-289.946
